Date,"Watch time (minutes)",Views,"Average view duration","Average percentage viewed","Card clicks","Cards shown","Clicks per card shown","Card teaser clicks","Card teasers shown","Clicks per card teaser shown","End screen elements shown","End screen element clicks","Clicks per end screen element shown","Estimated partner revenue usd","Estimated partner ad revenue usd","Estimated partner adsense revenue usd","Estimated partner doubleclick revenue usd","Partner transaction revenue usd",Transactions,"Partner revenue per transaction usd","Estimated monetized playbacks","Playback based cpm usd","Ad impressions","Cpm usd","Youtube ad revenue usd","Youtube red watch time (minutes)","Youtube red views","Youtube red partner revenue usd","Youtube red watch time (hours)","Annotation clicks","Clickable annotations shown","Annotation click through rate","Annotation closes","Closable annotations shown","Annotation close rate","Annotations shown","Videos published","Videos added",Likes,"Likes added","Likes removed",Dislikes,"Dislikes added","Dislikes removed",Shares,Comments,"Videos in playlists","Videos added to playlists","Videos removed from playlists",Subscribers,"Subscribers gained","Subscribers lost","Watch time (hours)"
2017-02-14,1310,170,7.7,12.42,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,5,1,0.00,0,0,0,0.00,0,0,0.00,0,2,1,3,3,0,0,3,3,3,1,2,2,0,3,3,0,22
2017-02-15,542,145,3.7,6.91,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,12,0,3,4,1,3,5,2,9
2017-02-16,1874,310,6.0,9.94,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,3,2,1,2,1,1,1,0,4,0,6,7,1,6,6,0,31
2017-02-17,510,108,4.7,7.06,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,1,0,2,2,0,8,8,0,8
2017-02-18,1055,107,9.9,15.53,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,1,0,1,2,1,2,2,0,18
2017-02-19,441,107,4.1,8.14,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,1,0,1,1,0,1,1,0,7
2017-02-20,893,167,5.3,9.86,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,2,0.00,1,2,50.00,2,2,1,1,1,0,0,0,0,2,0,4,4,0,6,6,0,15
2017-02-21,1210,196,6.2,9.29,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,1,1,0.00,0,1,36,2.78,3,36,8.33,36,3,4,2,2,0,0,0,0,0,0,2,2,0,4,4,0,20
2017-02-22,1212,223,5.4,7.95,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,2,0,6,6,0,5,5,0,20
2017-02-23,1030,193,5.3,8.21,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,1,1,0,2,0,10,10,0,3,3,0,17
2017-02-24,807,149,5.4,7.23,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,1,1,1,1,0,0,0,0,0,0,6,6,0,8,8,0,13
2017-02-25,367,70,5.2,7.16,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,4,0,5,5,0,1,1,0,6
2017-02-26,608,103,5.9,9.91,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,3,3,0,0,0,0,1,0,1,1,0,5,5,0,10
2017-02-27,1501,316,4.8,10.38,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,4,3,1,1,0,0,0,0,7,2,8,8,0,10,10,0,25
2017-02-28,1018,218,4.7,10.97,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,0,3,0,0,0,0,0,0,1,0,4,4,0,9,9,0,17
2017-03-01,987,175,5.6,12.84,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,13,1,0.00,0,0,0,0.00,0,0,0.00,0,1,0,0,0,0,0,0,0,0,0,4,4,0,5,5,0,16
2017-03-02,866,180,4.8,10.43,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,6,0.00,3,6,50.00,6,2,1,1,1,0,0,0,0,0,0,2,2,0,3,3,0,14
2017-03-03,964,135,7.1,16.05,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,0,2,2,2,0,0,0,0,0,0,2,2,0,2,2,0,16
2017-03-04,924,130,7.1,14.94,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,1,3,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,7,7,0,4,4,0,15
2017-03-05,919,163,5.6,12.45,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,5,0,-1,1,2,2,2,0,15
2017-03-06,1028,172,6.0,13.50,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,22,2,0.00,0,0,0,0.00,0,0,0.00,0,0,8,0,0,0,0,0,0,0,0,1,2,1,4,4,0,17
2017-03-07,3553,321,11.1,15.55,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,38,1,0.00,1,0,18,0.00,6,18,33.33,18,1,2,4,4,0,0,0,0,6,0,6,6,0,4,4,0,59
2017-03-08,731,151,4.8,8.34,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,2,2,0,3,3,0,12
2017-03-09,1043,275,3.8,9.75,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,5,10,0.00,0,0,0,0.00,0,0,0.00,0,6,2,1,1,0,0,0,0,0,2,17,17,0,3,3,0,17
2017-03-10,2365,371,6.4,12.49,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,12,8,0.00,0,0,0,0.00,0,0,0.00,0,1,1,10,12,2,0,0,0,5,0,48,48,0,17,17,0,39
2017-03-11,1573,234,6.7,13.38,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,8,6,0.00,0,0,0,0.00,0,0,0.00,0,0,0,1,1,0,0,0,0,9,0,10,10,0,6,7,1,26
2017-03-12,1368,242,5.7,10.62,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,4,3,0.00,0,0,0,0.00,0,0,0.00,0,0,0,4,4,0,0,0,0,3,0,4,5,1,5,5,0,23
2017-03-13,1647,320,5.1,9.58,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,84,7,0.00,1,0,0,0.00,0,0,0.00,0,0,1,3,3,0,0,0,0,1,1,2,2,0,9,9,0,27
2017-03-14,2164,344,6.3,12.75,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,7,2,0.00,0,0,6,0.00,1,6,16.67,6,3,2,6,7,1,0,0,0,2,0,15,18,3,5,6,1,36
2017-03-15,1185,178,6.7,11.98,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,7,4,0.00,0,0,0,0.00,0,0,0.00,0,0,4,2,2,0,0,0,0,1,0,5,6,1,8,8,0,20
2017-03-16,1993,292,6.8,13.28,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,8,1,0.00,0,0,0,0.00,0,0,0.00,0,2,1,2,2,0,0,0,0,0,1,15,16,1,9,9,0,33
2017-03-17,2066,271,7.6,9.71,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,10,1,0.00,0,0,1,0.00,1,1,100.00,1,2,2,0,0,0,0,0,0,5,0,5,5,0,5,5,0,34
2017-03-18,1314,175,7.5,10.69,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,1,1,0.00,0,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,1,0,3,4,1,3,3,0,22
2017-03-19,1375,196,7.0,11.53,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,8,8,0,0,0,0,2,0,7,7,0,11,11,0,23
2017-03-20,1405,219,6.4,9.49,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,7,3,8,8,0,5,5,0,23
2017-03-21,1425,241,5.9,10.28,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,6,7,0.00,0,0,0,0.00,0,0,0.00,0,0,2,2,3,1,0,0,0,2,0,2,3,1,8,8,0,24
2017-03-22,1275,203,6.3,15.08,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,62,5,0.00,1,0,0,0.00,0,0,0.00,0,1,1,3,3,0,0,0,0,3,0,6,8,2,6,6,0,21
2017-03-23,1435,246,5.8,11.46,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,73,2,0.00,1,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,3,0,6,6,0,3,3,0,24
2017-03-24,845,200,4.2,8.03,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,3,0.00,0,0,0,0.00,0,0,0.00,0,1,2,3,3,0,0,0,0,6,0,9,11,2,5,5,0,14
2017-03-25,1114,179,6.2,10.45,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,40,6,0.00,1,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,1,0,8,10,2,4,4,0,19
2017-03-26,1198,179,6.7,13.31,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,5,0.00,0,0,0,0.00,0,0,0.00,0,,,2,2,0,0,0,0,6,0,5,7,2,3,3,0,20
2017-03-27,1714,237,7.2,15.06,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,32,2,0.00,1,0,0,0.00,0,0,0.00,0,,,2,2,0,0,0,0,1,0,7,8,1,3,3,0,29
2017-03-28,2271,260,8.7,12.89,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,25,3,0.00,0,0,21,0.00,5,21,23.81,21,3,2,2,2,0,0,0,0,2,0,6,7,1,6,6,0,38
2017-03-29,1609,178,9.0,15.13,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,144,7,0.00,2,0,0,0.00,0,0,0.00,0,0,1,0,0,0,0,0,0,3,0,0,1,1,5,5,0,27
2017-03-30,1248,214,5.8,10.81,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,3,1,1,1,0,0,0,0,1,0,9,9,0,4,4,0,21
2017-03-31,1240,220,5.6,9.34,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,1,2,0.00,0,0,0,0.00,0,0,0.00,0,0,1,1,1,0,0,0,0,5,0,3,3,0,7,7,0,21
2017-04-01,1383,177,7.8,13.10,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,31,1,0.00,1,0,0,0.00,0,0,0.00,0,,,2,2,0,0,0,0,1,0,7,7,0,9,9,0,23
2017-04-02,1253,170,7.4,13.25,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,45,2,0.00,1,0,0,0.00,0,0,0.00,0,,,4,5,1,0,0,0,2,0,2,2,0,2,2,0,21
2017-04-03,1406,198,7.1,12.42,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,5,6,1,0,1,1,1,0,15,16,1,5,5,0,23
2017-04-04,2090,315,6.6,13.67,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,3,2,0.00,0,0,0,0.00,0,0,0.00,0,0,2,9,9,0,0,0,0,2,0,11,12,1,9,10,1,35
2017-04-05,1235,262,4.7,8.73,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,6,3,0.00,0,0,0,0.00,0,0,0.00,0,0,2,1,1,0,0,0,0,0,0,45,45,0,9,9,0,21
2017-04-06,1098,214,5.1,10.10,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,9,4,0.00,0,0,0,0.00,0,0,0.00,0,0,1,0,0,0,0,0,0,3,0,1,1,0,3,3,0,18
2017-04-07,841,142,5.9,10.00,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,2,2,0.00,0,0,0,0.00,0,0,0.00,0,0,1,1,1,0,1,1,0,3,0,2,2,0,4,5,1,14
2017-04-08,677,122,5.5,11.29,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,17,1,0.00,0,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,0,0,5,5,0,3,3,0,11
2017-04-09,983,132,7.4,12.70,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,36,2,0.00,1,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,0,0,5,6,1,3,3,0,16
2017-04-10,1065,175,6.1,11.12,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,1,0,1,1,0,3,4,1,18
2017-04-11,1864,249,7.5,13.37,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,99,5,0.00,2,0,6,0.00,3,6,50.00,6,2,1,3,3,0,0,0,0,1,0,3,5,2,11,12,1,31
2017-04-12,1391,155,9.0,15.45,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,59,2,0.00,1,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,1,0,0,2,2,3,3,0,23
2017-04-13,680,157,4.3,7.83,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,28,4,0.00,0,0,0,0.00,0,0,0.00,0,0,1,0,0,0,0,0,0,1,0,8,8,0,13,13,0,11
2017-04-14,589,114,5.2,10.04,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,0,0,-1,0,1,3,4,1,10
2017-04-15,574,82,7.0,13.29,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,2,2,0,0,0,0,1,0,0,2,2,5,6,1,10
2017-04-16,723,108,6.7,11.29,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,35,6,0.00,1,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,2,0,4,5,1,5,5,0,12
2017-04-17,435,80,5.4,10.51,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,6,1,0.00,0,0,0,0.00,0,0,0.00,0,,,2,3,1,0,0,0,0,0,5,6,1,5,5,0,7
2017-04-18,724,93,7.8,15.82,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,0,1,0,0,0,0,0,0,1,0,7,7,0,3,4,1,12
2017-04-19,1557,251,6.2,13.33,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,89,6,0.00,1,0,0,0.00,0,0,0.00,0,3,2,4,4,0,1,1,0,3,2,13,17,4,2,3,1,26
2017-04-20,1405,197,7.1,12.25,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,1,0.00,0,0,0,0.00,0,0,0.00,0,2,2,1,1,0,0,0,0,2,0,11,14,3,8,8,0,23
2017-04-21,1574,245,6.4,13.11,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,5,0,-1,2,3,14,14,0,26
2017-04-22,868,127,6.8,14.83,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,1,0,3,3,0,5,5,0,14
2017-04-23,944,117,8.1,13.53,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,2,2,0,5,6,1,16
2017-04-24,1607,261,6.2,7.55,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,9,4,0.00,0,0,0,0.00,0,0,0.00,0,3,4,4,4,0,0,0,0,2,0,9,11,2,5,5,0,27
2017-04-25,2561,356,7.2,13.50,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,4,2,0.00,0,0,15,0.00,0,15,0.00,15,2,1,7,9,2,0,0,0,5,0,28,28,0,7,7,0,43
2017-04-26,1500,260,5.8,12.50,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,17,4,0.00,0,0,0,0.00,0,0,0.00,0,0,2,5,7,2,0,2,2,6,0,9,11,2,11,11,0,25
2017-04-27,1152,207,5.6,10.51,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,1,0.00,0,0,0,0.00,0,0,0.00,0,,,2,2,0,0,0,0,3,0,9,9,0,13,13,0,19
2017-04-28,818,122,6.7,13.28,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,1,1,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,1,0,1,2,1,0,0,0,14
2017-04-29,836,113,7.4,14.87,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,116,5,0.00,2,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,1,0,0,4,4,1,1,0,14
2017-04-30,679,92,7.4,14.13,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,40,2,0.00,1,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,0,0,4,4,0,4,4,0,11
2017-05-01,501,97,5.2,10.04,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,1,0,3,3,0,4,4,0,8
2017-05-02,824,176,4.7,9.75,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,2,4,0.00,0,0,0,0.00,0,0,0.00,0,0,2,2,3,1,0,0,0,2,0,2,4,2,8,8,0,14
2017-05-03,938,156,6.0,11.27,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,0,1,1,1,0,0,0,0,3,0,4,4,0,3,3,0,16
2017-05-04,5146,510,10.1,14.59,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,1,4,5,5,0,0,0,0,4,1,19,19,0,12,12,0,86
2017-05-05,1191,203,5.9,9.47,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,1,1,3,3,0,0,0,0,4,0,5,6,1,1,1,0,20
2017-05-06,739,120,6.2,9.30,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,1,0,2,3,1,0,0,0,12
2017-05-07,1087,182,6.0,9.78,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,7,3,0.00,0,0,0,0.00,0,0,0.00,0,,,2,2,0,0,0,0,0,0,6,6,0,3,3,0,18
2017-05-08,3614,397,9.1,6.70,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,7,1,0.00,0,0,38,0.00,4,38,10.53,38,2,1,9,10,1,0,0,0,2,0,30,35,5,14,15,1,60
2017-05-09,1455,246,5.9,8.40,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,5,3,0.00,0,0,0,0.00,0,0,0.00,0,2,2,3,4,1,0,0,0,2,0,12,12,0,1,2,1,24
2017-05-10,582,182,3.2,5.58,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0,0,0.00,0,,,0,0,0,0,0,0,1,0,8,8,0,5,5,0,10
